"","COMUNA","FECHA","PERIODO","MES","DIA","DIA_NOMBRE","total","DIA_NUM","pasted","especial"
"13157","La América","2015-06-25T00:00:00.000Z",2015,6,25,"JUEVES   ",3,4,"25/6/2015",0
"13158","La América","2015-06-26T00:00:00.000Z",2015,6,26,"VIERNES  ",4,5,"26/6/2015",0
"13159","La América","2015-06-27T00:00:00.000Z",2015,6,27,"SÁBADO   ",4,6,"27/6/2015",0
"13160","La América","2015-06-30T00:00:00.000Z",2015,6,30,"MARTES   ",3,2,"30/6/2015",0
"13161","La América","2015-07-01T00:00:00.000Z",2015,7,1,"MIÉRCOLES",4,3,"1/7/2015",0
"13162","La América","2015-07-02T00:00:00.000Z",2015,7,2,"JUEVES   ",3,4,"2/7/2015",0
"13163","La América","2015-07-03T00:00:00.000Z",2015,7,3,"VIERNES  ",3,5,"3/7/2015",0
"13164","La América","2015-07-04T00:00:00.000Z",2015,7,4,"SÁBADO   ",2,6,"4/7/2015",0
"13165","La América","2015-07-05T00:00:00.000Z",2015,7,5,"DOMINGO  ",1,7,"5/7/2015",0
"13166","La América","2015-07-06T00:00:00.000Z",2015,7,6,"LUNES    ",6,1,"6/7/2015",0
"13167","La América","2015-07-07T00:00:00.000Z",2015,7,7,"MARTES   ",6,2,"7/7/2015",0
"13168","La América","2015-07-08T00:00:00.000Z",2015,7,8,"MIÉRCOLES",7,3,"8/7/2015",0
"13169","La América","2015-07-09T00:00:00.000Z",2015,7,9,"JUEVES   ",4,4,"9/7/2015",0
"13170","La América","2015-07-10T00:00:00.000Z",2015,7,10,"VIERNES  ",10,5,"10/7/2015",0
"13171","La América","2015-07-11T00:00:00.000Z",2015,7,11,"SÁBADO   ",1,6,"11/7/2015",0
"13172","La América","2015-07-12T00:00:00.000Z",2015,7,12,"DOMINGO  ",4,7,"12/7/2015",0
"13173","La América","2015-07-13T00:00:00.000Z",2015,7,13,"LUNES    ",2,1,"13/7/2015",0
"13174","La América","2015-07-14T00:00:00.000Z",2015,7,14,"MARTES   ",9,2,"14/7/2015",0
"13175","La América","2015-07-15T00:00:00.000Z",2015,7,15,"MIÉRCOLES",5,3,"15/7/2015",0
"13176","La América","2015-07-16T00:00:00.000Z",2015,7,16,"JUEVES   ",3,4,"16/7/2015",0
"13177","La América","2015-07-17T00:00:00.000Z",2015,7,17,"VIERNES  ",2,5,"17/7/2015",0
"13178","La América","2015-07-18T00:00:00.000Z",2015,7,18,"SÁBADO   ",5,6,"18/7/2015",0
"13179","La América","2015-07-19T00:00:00.000Z",2015,7,19,"DOMINGO  ",6,7,"19/7/2015",0
"13180","La América","2015-07-20T00:00:00.000Z",2015,7,20,"LUNES    ",3,1,"20/7/2015",1
"13181","La América","2015-07-21T00:00:00.000Z",2015,7,21,"MARTES   ",5,2,"21/7/2015",0
"13182","La América","2015-07-22T00:00:00.000Z",2015,7,22,"MIÉRCOLES",4,3,"22/7/2015",0
"13183","La América","2015-07-23T00:00:00.000Z",2015,7,23,"JUEVES   ",3,4,"23/7/2015",0
"13184","La América","2015-07-24T00:00:00.000Z",2015,7,24,"VIERNES  ",5,5,"24/7/2015",0
"13185","La América","2015-07-25T00:00:00.000Z",2015,7,25,"SÁBADO   ",4,6,"25/7/2015",0
"13186","La América","2015-07-26T00:00:00.000Z",2015,7,26,"DOMINGO  ",4,7,"26/7/2015",0
"13187","La América","2015-07-27T00:00:00.000Z",2015,7,27,"LUNES    ",4,1,"27/7/2015",0
"13188","La América","2015-07-28T00:00:00.000Z",2015,7,28,"MARTES   ",4,2,"28/7/2015",0
"13189","La América","2015-07-29T00:00:00.000Z",2015,7,29,"MIÉRCOLES",5,3,"29/7/2015",0
"13190","La América","2015-07-30T00:00:00.000Z",2015,7,30,"JUEVES   ",1,4,"30/7/2015",0
"13191","La América","2015-07-31T00:00:00.000Z",2015,7,31,"VIERNES  ",6,5,"31/7/2015",0
"13192","La América","2015-08-01T00:00:00.000Z",2015,8,1,"SÁBADO   ",3,6,"1/8/2015",0
"13193","La América","2015-08-03T00:00:00.000Z",2015,8,3,"LUNES    ",8,1,"3/8/2015",0
"13194","La América","2015-08-04T00:00:00.000Z",2015,8,4,"MARTES   ",2,2,"4/8/2015",0
"13195","La América","2015-08-05T00:00:00.000Z",2015,8,5,"MIÉRCOLES",6,3,"5/8/2015",0
"13196","La América","2015-08-06T00:00:00.000Z",2015,8,6,"JUEVES   ",4,4,"6/8/2015",0
"13197","La América","2015-08-07T00:00:00.000Z",2015,8,7,"VIERNES  ",4,5,"7/8/2015",1
"13198","La América","2015-08-09T00:00:00.000Z",2015,8,9,"DOMINGO  ",2,7,"9/8/2015",0
"13199","La América","2015-08-10T00:00:00.000Z",2015,8,10,"LUNES    ",6,1,"10/8/2015",0
"13200","La América","2015-08-11T00:00:00.000Z",2015,8,11,"MARTES   ",7,2,"11/8/2015",0
"13201","La América","2015-08-12T00:00:00.000Z",2015,8,12,"MIÉRCOLES",3,3,"12/8/2015",0
"13202","La América","2015-08-13T00:00:00.000Z",2015,8,13,"JUEVES   ",6,4,"13/8/2015",0
"13203","La América","2015-08-14T00:00:00.000Z",2015,8,14,"VIERNES  ",5,5,"14/8/2015",0
"13204","La América","2015-08-15T00:00:00.000Z",2015,8,15,"SÁBADO   ",5,6,"15/8/2015",0
"13205","La América","2015-08-16T00:00:00.000Z",2015,8,16,"DOMINGO  ",1,7,"16/8/2015",0
"13206","La América","2015-08-18T00:00:00.000Z",2015,8,18,"MARTES   ",9,2,"18/8/2015",0
"13207","La América","2015-08-19T00:00:00.000Z",2015,8,19,"MIÉRCOLES",4,3,"19/8/2015",0
"13208","La América","2015-08-20T00:00:00.000Z",2015,8,20,"JUEVES   ",3,4,"20/8/2015",0
"13209","La América","2015-08-21T00:00:00.000Z",2015,8,21,"VIERNES  ",1,5,"21/8/2015",0
"13210","La América","2015-08-22T00:00:00.000Z",2015,8,22,"SÁBADO   ",3,6,"22/8/2015",0
"13211","La América","2015-08-23T00:00:00.000Z",2015,8,23,"DOMINGO  ",1,7,"23/8/2015",0
"13212","La América","2015-08-24T00:00:00.000Z",2015,8,24,"LUNES    ",1,1,"24/8/2015",0
"13213","La América","2015-08-25T00:00:00.000Z",2015,8,25,"MARTES   ",2,2,"25/8/2015",0
"13214","La América","2015-08-26T00:00:00.000Z",2015,8,26,"MIÉRCOLES",2,3,"26/8/2015",0
"13215","La América","2015-08-27T00:00:00.000Z",2015,8,27,"JUEVES   ",6,4,"27/8/2015",0
"13216","La América","2015-08-28T00:00:00.000Z",2015,8,28,"VIERNES  ",3,5,"28/8/2015",0
"13217","La América","2015-08-29T00:00:00.000Z",2015,8,29,"SÁBADO   ",1,6,"29/8/2015",0
"13218","La América","2015-08-31T00:00:00.000Z",2015,8,31,"LUNES    ",3,1,"31/8/2015",0
"13219","La América","2015-09-01T00:00:00.000Z",2015,9,1,"MARTES   ",5,2,"1/9/2015",0
"13220","La América","2015-09-02T00:00:00.000Z",2015,9,2,"MIÉRCOLES",3,3,"2/9/2015",0
"13221","La América","2015-09-03T00:00:00.000Z",2015,9,3,"JUEVES   ",5,4,"3/9/2015",0
"13222","La América","2015-09-04T00:00:00.000Z",2015,9,4,"VIERNES  ",3,5,"4/9/2015",0
"13223","La América","2015-09-05T00:00:00.000Z",2015,9,5,"SÁBADO   ",4,6,"5/9/2015",0
"13224","La América","2015-09-06T00:00:00.000Z",2015,9,6,"DOMINGO  ",1,7,"6/9/2015",0
"13225","La América","2015-09-07T00:00:00.000Z",2015,9,7,"LUNES    ",1,1,"7/9/2015",0
"13226","La América","2015-09-08T00:00:00.000Z",2015,9,8,"MARTES   ",6,2,"8/9/2015",0
"13227","La América","2015-09-09T00:00:00.000Z",2015,9,9,"MIÉRCOLES",1,3,"9/9/2015",0
"13228","La América","2015-09-10T00:00:00.000Z",2015,9,10,"JUEVES   ",4,4,"10/9/2015",0
"13229","La América","2015-09-11T00:00:00.000Z",2015,9,11,"VIERNES  ",2,5,"11/9/2015",0
"13230","La América","2015-09-12T00:00:00.000Z",2015,9,12,"SÁBADO   ",1,6,"12/9/2015",0
"13231","La América","2015-09-13T00:00:00.000Z",2015,9,13,"DOMINGO  ",2,7,"13/9/2015",0
"13232","La América","2015-09-14T00:00:00.000Z",2015,9,14,"LUNES    ",8,1,"14/9/2015",0
"13233","La América","2015-09-15T00:00:00.000Z",2015,9,15,"MARTES   ",3,2,"15/9/2015",0
"13234","La América","2015-09-16T00:00:00.000Z",2015,9,16,"MIÉRCOLES",4,3,"16/9/2015",0
"13235","La América","2015-09-17T00:00:00.000Z",2015,9,17,"JUEVES   ",5,4,"17/9/2015",0
"13236","La América","2015-09-18T00:00:00.000Z",2015,9,18,"VIERNES  ",3,5,"18/9/2015",0
"13237","La América","2015-09-19T00:00:00.000Z",2015,9,19,"SÁBADO   ",2,6,"19/9/2015",0
"13238","La América","2015-09-20T00:00:00.000Z",2015,9,20,"DOMINGO  ",6,7,"20/9/2015",0
"13239","La América","2015-09-21T00:00:00.000Z",2015,9,21,"LUNES    ",9,1,"21/9/2015",0
"13240","La América","2015-09-22T00:00:00.000Z",2015,9,22,"MARTES   ",4,2,"22/9/2015",0
"13241","La América","2015-09-23T00:00:00.000Z",2015,9,23,"MIÉRCOLES",1,3,"23/9/2015",0
"13242","La América","2015-09-24T00:00:00.000Z",2015,9,24,"JUEVES   ",2,4,"24/9/2015",0
"13243","La América","2015-09-25T00:00:00.000Z",2015,9,25,"VIERNES  ",4,5,"25/9/2015",0
"13244","La América","2015-09-27T00:00:00.000Z",2015,9,27,"DOMINGO  ",1,7,"27/9/2015",0
"13245","La América","2015-09-28T00:00:00.000Z",2015,9,28,"LUNES    ",5,1,"28/9/2015",0
"13246","La América","2015-09-29T00:00:00.000Z",2015,9,29,"MARTES   ",5,2,"29/9/2015",0
"13247","La América","2015-09-30T00:00:00.000Z",2015,9,30,"MIÉRCOLES",7,3,"30/9/2015",0
"13248","La América","2015-10-01T00:00:00.000Z",2015,10,1,"JUEVES   ",3,4,"1/10/2015",0
"13249","La América","2015-10-02T00:00:00.000Z",2015,10,2,"VIERNES  ",4,5,"2/10/2015",0
"13250","La América","2015-10-03T00:00:00.000Z",2015,10,3,"SÁBADO   ",6,6,"3/10/2015",0
"13251","La América","2015-10-04T00:00:00.000Z",2015,10,4,"DOMINGO  ",1,7,"4/10/2015",0
"13252","La América","2015-10-05T00:00:00.000Z",2015,10,5,"LUNES    ",3,1,"5/10/2015",0
"13253","La América","2015-10-06T00:00:00.000Z",2015,10,6,"MARTES   ",4,2,"6/10/2015",0
"13254","La América","2015-10-07T00:00:00.000Z",2015,10,7,"MIÉRCOLES",4,3,"7/10/2015",0
"13255","La América","2015-10-08T00:00:00.000Z",2015,10,8,"JUEVES   ",5,4,"8/10/2015",0
"13256","La América","2015-10-09T00:00:00.000Z",2015,10,9,"VIERNES  ",7,5,"9/10/2015",0
"13257","La América","2015-10-10T00:00:00.000Z",2015,10,10,"SÁBADO   ",3,6,"10/10/2015",0
"13258","La América","2015-10-11T00:00:00.000Z",2015,10,11,"DOMINGO  ",4,7,"11/10/2015",0
"13259","La América","2015-10-12T00:00:00.000Z",2015,10,12,"LUNES    ",3,1,"12/10/2015",0
"13260","La América","2015-10-13T00:00:00.000Z",2015,10,13,"MARTES   ",11,2,"13/10/2015",0
"13261","La América","2015-10-14T00:00:00.000Z",2015,10,14,"MIÉRCOLES",5,3,"14/10/2015",0
"13262","La América","2015-10-15T00:00:00.000Z",2015,10,15,"JUEVES   ",8,4,"15/10/2015",0
"13263","La América","2015-10-16T00:00:00.000Z",2015,10,16,"VIERNES  ",3,5,"16/10/2015",0
"13264","La América","2015-10-17T00:00:00.000Z",2015,10,17,"SÁBADO   ",6,6,"17/10/2015",0
"13265","La América","2015-10-18T00:00:00.000Z",2015,10,18,"DOMINGO  ",5,7,"18/10/2015",0
"13266","La América","2015-10-19T00:00:00.000Z",2015,10,19,"LUNES    ",3,1,"19/10/2015",0
"13267","La América","2015-10-20T00:00:00.000Z",2015,10,20,"MARTES   ",6,2,"20/10/2015",0
"13268","La América","2015-10-21T00:00:00.000Z",2015,10,21,"MIÉRCOLES",1,3,"21/10/2015",0
"13269","La América","2015-10-22T00:00:00.000Z",2015,10,22,"JUEVES   ",2,4,"22/10/2015",0
"13270","La América","2015-10-23T00:00:00.000Z",2015,10,23,"VIERNES  ",5,5,"23/10/2015",0
"13271","La América","2015-10-24T00:00:00.000Z",2015,10,24,"SÁBADO   ",7,6,"24/10/2015",0
"13272","La América","2015-10-25T00:00:00.000Z",2015,10,25,"DOMINGO  ",3,7,"25/10/2015",0
"13273","La América","2015-10-26T00:00:00.000Z",2015,10,26,"LUNES    ",2,1,"26/10/2015",0
"13274","La América","2015-10-27T00:00:00.000Z",2015,10,27,"MARTES   ",4,2,"27/10/2015",0
"13275","La América","2015-10-28T00:00:00.000Z",2015,10,28,"MIÉRCOLES",2,3,"28/10/2015",0
"13276","La América","2015-10-29T00:00:00.000Z",2015,10,29,"JUEVES   ",3,4,"29/10/2015",0
"13277","La América","2015-10-30T00:00:00.000Z",2015,10,30,"VIERNES  ",4,5,"30/10/2015",0
"13278","La América","2015-10-31T00:00:00.000Z",2015,10,31,"SÁBADO   ",6,6,"31/10/2015",0
"13279","La América","2015-11-01T00:00:00.000Z",2015,11,1,"DOMINGO  ",2,7,"1/11/2015",0
"13280","La América","2015-11-03T00:00:00.000Z",2015,11,3,"MARTES   ",2,2,"3/11/2015",0
"13281","La América","2015-11-04T00:00:00.000Z",2015,11,4,"MIÉRCOLES",4,3,"4/11/2015",0
"13282","La América","2015-11-05T00:00:00.000Z",2015,11,5,"JUEVES   ",5,4,"5/11/2015",0
"13283","La América","2015-11-06T00:00:00.000Z",2015,11,6,"VIERNES  ",6,5,"6/11/2015",0
"13284","La América","2015-11-07T00:00:00.000Z",2015,11,7,"SÁBADO   ",7,6,"7/11/2015",0
"13285","La América","2015-11-08T00:00:00.000Z",2015,11,8,"DOMINGO  ",1,7,"8/11/2015",0
"13286","La América","2015-11-09T00:00:00.000Z",2015,11,9,"LUNES    ",3,1,"9/11/2015",0
"13287","La América","2015-11-10T00:00:00.000Z",2015,11,10,"MARTES   ",4,2,"10/11/2015",0
"13288","La América","2015-11-11T00:00:00.000Z",2015,11,11,"MIÉRCOLES",8,3,"11/11/2015",0
"13289","La América","2015-11-12T00:00:00.000Z",2015,11,12,"JUEVES   ",3,4,"12/11/2015",1
"13290","La América","2015-11-13T00:00:00.000Z",2015,11,13,"VIERNES  ",4,5,"13/11/2015",0
"13291","La América","2015-11-14T00:00:00.000Z",2015,11,14,"SÁBADO   ",2,6,"14/11/2015",0
"13292","La América","2015-11-15T00:00:00.000Z",2015,11,15,"DOMINGO  ",1,7,"15/11/2015",0
"13293","La América","2015-11-16T00:00:00.000Z",2015,11,16,"LUNES    ",1,1,"16/11/2015",1
"13294","La América","2015-11-17T00:00:00.000Z",2015,11,17,"MARTES   ",2,2,"17/11/2015",0
"13295","La América","2015-11-18T00:00:00.000Z",2015,11,18,"MIÉRCOLES",9,3,"18/11/2015",0
"13296","La América","2015-11-19T00:00:00.000Z",2015,11,19,"JUEVES   ",5,4,"19/11/2015",0
"13297","La América","2015-11-20T00:00:00.000Z",2015,11,20,"VIERNES  ",7,5,"20/11/2015",0
"13298","La América","2015-11-21T00:00:00.000Z",2015,11,21,"SÁBADO   ",3,6,"21/11/2015",0
"13299","La América","2015-11-22T00:00:00.000Z",2015,11,22,"DOMINGO  ",5,7,"22/11/2015",0
"13300","La América","2015-11-23T00:00:00.000Z",2015,11,23,"LUNES    ",5,1,"23/11/2015",0
"13301","La América","2015-11-24T00:00:00.000Z",2015,11,24,"MARTES   ",5,2,"24/11/2015",0
"13302","La América","2015-11-25T00:00:00.000Z",2015,11,25,"MIÉRCOLES",6,3,"25/11/2015",0
"13303","La América","2015-11-26T00:00:00.000Z",2015,11,26,"JUEVES   ",5,4,"26/11/2015",0
"13304","La América","2015-11-27T00:00:00.000Z",2015,11,27,"VIERNES  ",3,5,"27/11/2015",0
"13305","La América","2015-11-28T00:00:00.000Z",2015,11,28,"SÁBADO   ",4,6,"28/11/2015",0
"13306","La América","2015-11-29T00:00:00.000Z",2015,11,29,"DOMINGO  ",4,7,"29/11/2015",0
"13307","La América","2015-11-30T00:00:00.000Z",2015,11,30,"LUNES    ",2,1,"30/11/2015",0
"13308","La América","2015-12-01T00:00:00.000Z",2015,12,1,"MARTES   ",5,2,"1/12/2015",0
"13309","La América","2015-12-02T00:00:00.000Z",2015,12,2,"MIÉRCOLES",1,3,"2/12/2015",0
"13310","La América","2015-12-03T00:00:00.000Z",2015,12,3,"JUEVES   ",2,4,"3/12/2015",0
"13311","La América","2015-12-04T00:00:00.000Z",2015,12,4,"VIERNES  ",3,5,"4/12/2015",0
"13312","La América","2015-12-05T00:00:00.000Z",2015,12,5,"SÁBADO   ",4,6,"5/12/2015",0
"13313","La América","2015-12-06T00:00:00.000Z",2015,12,6,"DOMINGO  ",3,7,"6/12/2015",0
"13314","La América","2015-12-07T00:00:00.000Z",2015,12,7,"LUNES    ",5,1,"7/12/2015",0
"13315","La América","2015-12-08T00:00:00.000Z",2015,12,8,"MARTES   ",3,2,"8/12/2015",1
"13316","La América","2015-12-10T00:00:00.000Z",2015,12,10,"JUEVES   ",5,4,"10/12/2015",0
"13317","La América","2015-12-11T00:00:00.000Z",2015,12,11,"VIERNES  ",2,5,"11/12/2015",0
"13318","La América","2015-12-12T00:00:00.000Z",2015,12,12,"SÁBADO   ",3,6,"12/12/2015",0
"13319","La América","2015-12-13T00:00:00.000Z",2015,12,13,"DOMINGO  ",4,7,"13/12/2015",0
"13320","La América","2015-12-14T00:00:00.000Z",2015,12,14,"LUNES    ",3,1,"14/12/2015",0
"13321","La América","2015-12-15T00:00:00.000Z",2015,12,15,"MARTES   ",4,2,"15/12/2015",0
"13322","La América","2015-12-16T00:00:00.000Z",2015,12,16,"MIÉRCOLES",5,3,"16/12/2015",0
"13323","La América","2015-12-17T00:00:00.000Z",2015,12,17,"JUEVES   ",3,4,"17/12/2015",0
"13324","La América","2015-12-18T00:00:00.000Z",2015,12,18,"VIERNES  ",5,5,"18/12/2015",0
"13325","La América","2015-12-19T00:00:00.000Z",2015,12,19,"SÁBADO   ",5,6,"19/12/2015",0
"13326","La América","2015-12-20T00:00:00.000Z",2015,12,20,"DOMINGO  ",3,7,"20/12/2015",0
"13327","La América","2015-12-21T00:00:00.000Z",2015,12,21,"LUNES    ",2,1,"21/12/2015",0
"13328","La América","2015-12-22T00:00:00.000Z",2015,12,22,"MARTES   ",1,2,"22/12/2015",0
"13329","La América","2015-12-23T00:00:00.000Z",2015,12,23,"MIÉRCOLES",3,3,"23/12/2015",0
"13330","La América","2015-12-24T00:00:00.000Z",2015,12,24,"JUEVES   ",2,4,"24/12/2015",0
"13331","La América","2015-12-25T00:00:00.000Z",2015,12,25,"VIERNES  ",3,5,"25/12/2015",1
"13332","La América","2015-12-26T00:00:00.000Z",2015,12,26,"SÁBADO   ",1,6,"26/12/2015",0
"13333","La América","2015-12-27T00:00:00.000Z",2015,12,27,"DOMINGO  ",2,7,"27/12/2015",0
"13334","La América","2015-12-28T00:00:00.000Z",2015,12,28,"LUNES    ",2,1,"28/12/2015",0
"13335","La América","2015-12-29T00:00:00.000Z",2015,12,29,"MARTES   ",5,2,"29/12/2015",0
"13336","La América","2015-12-30T00:00:00.000Z",2015,12,30,"MIÉRCOLES",4,3,"30/12/2015",0
"13337","La América","2015-12-31T00:00:00.000Z",2015,12,31,"JUEVES   ",2,4,"31/12/2015",1
"13338","La América","2016-01-01T00:00:00.000Z",2016,1,1,"VIERNES  ",3,5,"1/1/2016",1
"13339","La América","2016-01-02T00:00:00.000Z",2016,1,2,"SÁBADO   ",1,6,"2/1/2016",0
"13340","La América","2016-01-03T00:00:00.000Z",2016,1,3,"DOMINGO  ",1,7,"3/1/2016",0
"13341","La América","2016-01-04T00:00:00.000Z",2016,1,4,"LUNES    ",2,1,"4/1/2016",0
"13342","La América","2016-01-05T00:00:00.000Z",2016,1,5,"MARTES   ",1,2,"5/1/2016",0
"13343","La América","2016-01-06T00:00:00.000Z",2016,1,6,"MIÉRCOLES",5,3,"6/1/2016",0
"13344","La América","2016-01-07T00:00:00.000Z",2016,1,7,"JUEVES   ",1,4,"7/1/2016",0
"13345","La América","2016-01-08T00:00:00.000Z",2016,1,8,"VIERNES  ",1,5,"8/1/2016",0
"13346","La América","2016-01-09T00:00:00.000Z",2016,1,9,"SÁBADO   ",3,6,"9/1/2016",0
"13347","La América","2016-01-11T00:00:00.000Z",2016,1,11,"LUNES    ",1,1,"11/1/2016",1
"13348","La América","2016-01-12T00:00:00.000Z",2016,1,12,"MARTES   ",3,2,"12/1/2016",0
"13349","La América","2016-01-13T00:00:00.000Z",2016,1,13,"MIÉRCOLES",8,3,"13/1/2016",0
"13350","La América","2016-01-14T00:00:00.000Z",2016,1,14,"JUEVES   ",6,4,"14/1/2016",0
"13351","La América","2016-01-15T00:00:00.000Z",2016,1,15,"VIERNES  ",2,5,"15/1/2016",0
"13352","La América","2016-01-16T00:00:00.000Z",2016,1,16,"SÁBADO   ",5,6,"16/1/2016",0
"13353","La América","2016-01-17T00:00:00.000Z",2016,1,17,"DOMINGO  ",2,7,"17/1/2016",0
"13354","La América","2016-01-18T00:00:00.000Z",2016,1,18,"LUNES    ",4,1,"18/1/2016",0
"13355","La América","2016-01-19T00:00:00.000Z",2016,1,19,"MARTES   ",4,2,"19/1/2016",0
"13356","La América","2016-01-20T00:00:00.000Z",2016,1,20,"MIÉRCOLES",5,3,"20/1/2016",0
"13357","La América","2016-01-21T00:00:00.000Z",2016,1,21,"JUEVES   ",4,4,"21/1/2016",0
"13358","La América","2016-01-22T00:00:00.000Z",2016,1,22,"VIERNES  ",5,5,"22/1/2016",0
"13359","La América","2016-01-23T00:00:00.000Z",2016,1,23,"SÁBADO   ",5,6,"23/1/2016",0
"13360","La América","2016-01-24T00:00:00.000Z",2016,1,24,"DOMINGO  ",1,7,"24/1/2016",0
"13361","La América","2016-01-25T00:00:00.000Z",2016,1,25,"LUNES    ",3,1,"25/1/2016",0
"13362","La América","2016-01-26T00:00:00.000Z",2016,1,26,"MARTES   ",5,2,"26/1/2016",0
"13363","La América","2016-01-27T00:00:00.000Z",2016,1,27,"MIÉRCOLES",5,3,"27/1/2016",0
"13364","La América","2016-01-28T00:00:00.000Z",2016,1,28,"JUEVES   ",1,4,"28/1/2016",0
"13365","La América","2016-01-29T00:00:00.000Z",2016,1,29,"VIERNES  ",6,5,"29/1/2016",0
"13366","La América","2016-01-30T00:00:00.000Z",2016,1,30,"SÁBADO   ",2,6,"30/1/2016",0
"13367","La América","2016-02-01T00:00:00.000Z",2016,2,1,"LUNES    ",6,1,"1/2/2016",0
"13368","La América","2016-02-02T00:00:00.000Z",2016,2,2,"MARTES   ",4,2,"2/2/2016",0
"13369","La América","2016-02-03T00:00:00.000Z",2016,2,3,"MIÉRCOLES",3,3,"3/2/2016",0
"13370","La América","2016-02-04T00:00:00.000Z",2016,2,4,"JUEVES   ",6,4,"4/2/2016",0
"13371","La América","2016-02-05T00:00:00.000Z",2016,2,5,"VIERNES  ",3,5,"5/2/2016",0
"13372","La América","2016-02-06T00:00:00.000Z",2016,2,6,"SÁBADO   ",7,6,"6/2/2016",0
"13373","La América","2016-02-07T00:00:00.000Z",2016,2,7,"DOMINGO  ",3,7,"7/2/2016",0
"13374","La América","2016-02-08T00:00:00.000Z",2016,2,8,"LUNES    ",2,1,"8/2/2016",0
"13375","La América","2016-02-09T00:00:00.000Z",2016,2,9,"MARTES   ",3,2,"9/2/2016",0
"13376","La América","2016-02-10T00:00:00.000Z",2016,2,10,"MIÉRCOLES",2,3,"10/2/2016",0
"13377","La América","2016-02-11T00:00:00.000Z",2016,2,11,"JUEVES   ",7,4,"11/2/2016",0
"13378","La América","2016-02-12T00:00:00.000Z",2016,2,12,"VIERNES  ",3,5,"12/2/2016",0
"13379","La América","2016-02-13T00:00:00.000Z",2016,2,13,"SÁBADO   ",9,6,"13/2/2016",0
"13380","La América","2016-02-14T00:00:00.000Z",2016,2,14,"DOMINGO  ",1,7,"14/2/2016",0
"13381","La América","2016-02-15T00:00:00.000Z",2016,2,15,"LUNES    ",4,1,"15/2/2016",0
"13382","La América","2016-02-16T00:00:00.000Z",2016,2,16,"MARTES   ",4,2,"16/2/2016",0
"13383","La América","2016-02-17T00:00:00.000Z",2016,2,17,"MIÉRCOLES",4,3,"17/2/2016",0
"13384","La América","2016-02-18T00:00:00.000Z",2016,2,18,"JUEVES   ",9,4,"18/2/2016",0
"13385","La América","2016-02-19T00:00:00.000Z",2016,2,19,"VIERNES  ",6,5,"19/2/2016",0
"13386","La América","2016-02-20T00:00:00.000Z",2016,2,20,"SÁBADO   ",3,6,"20/2/2016",0
"13387","La América","2016-02-21T00:00:00.000Z",2016,2,21,"DOMINGO  ",6,7,"21/2/2016",0
"13388","La América","2016-02-22T00:00:00.000Z",2016,2,22,"LUNES    ",4,1,"22/2/2016",0
"13389","La América","2016-02-23T00:00:00.000Z",2016,2,23,"MARTES   ",4,2,"23/2/2016",0
"13390","La América","2016-02-25T00:00:00.000Z",2016,2,25,"JUEVES   ",3,4,"25/2/2016",0
"13391","La América","2016-02-26T00:00:00.000Z",2016,2,26,"VIERNES  ",6,5,"26/2/2016",0
"13392","La América","2016-02-27T00:00:00.000Z",2016,2,27,"SÁBADO   ",4,6,"27/2/2016",0
"13393","La América","2016-02-28T00:00:00.000Z",2016,2,28,"DOMINGO  ",3,7,"28/2/2016",0
"13394","La América","2016-02-29T00:00:00.000Z",2016,2,29,"LUNES    ",11,1,"29/2/2016",0
"13395","La América","2016-03-01T00:00:00.000Z",2016,3,1,"MARTES   ",5,2,"1/3/2016",0
"13396","La América","2016-03-02T00:00:00.000Z",2016,3,2,"MIÉRCOLES",3,3,"2/3/2016",0
"13397","La América","2016-03-03T00:00:00.000Z",2016,3,3,"JUEVES   ",8,4,"3/3/2016",0
"13398","La América","2016-03-04T00:00:00.000Z",2016,3,4,"VIERNES  ",6,5,"4/3/2016",0
"13399","La América","2016-03-05T00:00:00.000Z",2016,3,5,"SÁBADO   ",6,6,"5/3/2016",0
"13400","La América","2016-03-06T00:00:00.000Z",2016,3,6,"DOMINGO  ",3,7,"6/3/2016",0
"13401","La América","2016-03-07T00:00:00.000Z",2016,3,7,"LUNES    ",2,1,"7/3/2016",0
"13402","La América","2016-03-08T00:00:00.000Z",2016,3,8,"MARTES   ",5,2,"8/3/2016",0
"13403","La América","2016-03-09T00:00:00.000Z",2016,3,9,"MIÉRCOLES",6,3,"9/3/2016",0
"13404","La América","2016-03-10T00:00:00.000Z",2016,3,10,"JUEVES   ",6,4,"10/3/2016",0
"13405","La América","2016-03-11T00:00:00.000Z",2016,3,11,"VIERNES  ",10,5,"11/3/2016",0
"13406","La América","2016-03-12T00:00:00.000Z",2016,3,12,"SÁBADO   ",5,6,"12/3/2016",0
"13407","La América","2016-03-13T00:00:00.000Z",2016,3,13,"DOMINGO  ",1,7,"13/3/2016",0
"13408","La América","2016-03-14T00:00:00.000Z",2016,3,14,"LUNES    ",4,1,"14/3/2016",0
"13409","La América","2016-03-15T00:00:00.000Z",2016,3,15,"MARTES   ",5,2,"15/3/2016",0
"13410","La América","2016-03-16T00:00:00.000Z",2016,3,16,"MIÉRCOLES",5,3,"16/3/2016",0
"13411","La América","2016-03-17T00:00:00.000Z",2016,3,17,"JUEVES   ",6,4,"17/3/2016",0
"13412","La América","2016-03-18T00:00:00.000Z",2016,3,18,"VIERNES  ",6,5,"18/3/2016",0
